training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,10158.42,-0.572434,0.997521,0.061770,3.674805e-01,4.383001e-01,3.5410
4000,18922.77,0.797985,1.207002,0.283370,4.591675e-02,1.306673e-01,3.2518
6000,26141.81,1.382078,1.288616,0.325869,2.135742e-01,5.635875e-01,3.2271
7840,32351.91,1.749746,1.336366,0.383043,8.742065e-02,2.574497e-01,3.2943
