training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
160,808.51,-0.939299,1.669915,0.948058,1.143685e+01,3.573028e+00,2.3341
240,1273.56,-0.602990,2.273314,0.802058,1.277321e+01,5.222744e+00,2.4211
320,2217.71,-0.486208,2.128546,1.025179,1.194131e+01,4.489273e+00,2.5147
400,2661.40,-0.400815,2.322445,1.051148,8.114194e+00,2.499607e+00,2.4903
560,3884.27,0.760812,3.268118,3.240644,1.366977e+01,1.238244e+01,2.6434
