training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,13369.75,3.508815,4.126245,1.730281,0.000000e+00,0.000000e+00,3.4271
4000,25785.75,7.609049,1.555907,0.503618,0.000000e+00,0.000000e+00,3.1846
6000,36552.90,7.800550,1.184272,0.322165,0.000000e+00,0.000000e+00,3.0774
7440,44544.52,7.862271,0.991194,0.157793,0.000000e+00,0.000000e+00,2.9758
