training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,12051.80,1.615821,2.112777,0.736890,2.465820e-03,3.819645e-03,3.4016
4000,19698.71,4.903659,3.016240,2.138346,0.000000e+00,0.000000e+00,3.7004
6000,25249.55,6.404462,2.585389,1.444104,0.000000e+00,0.000000e+00,3.9237
8000,30774.61,7.181071,1.939638,0.912633,0.000000e+00,0.000000e+00,4.1397
8960,33813.64,7.495667,1.532363,0.480253,0.000000e+00,0.000000e+00,4.1348
