training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,11596.44,4.076889,4.063619,1.614475,0.000000e+00,0.000000e+00,3.5442
4000,20984.62,7.580817,1.620564,0.597582,0.000000e+00,0.000000e+00,3.3533
5360,27757.23,7.732161,1.352427,0.312609,0.000000e+00,0.000000e+00,3.2666
