training_step,episode,mean_return,mean_loss,mean_episode_length
80,140,-3.798964,0.225003,3.5714
160,275,-3.774589,0.127331,3.7852
240,414,-3.772960,0.002159,3.6835
320,558,-3.781041,0.021707,3.5625
400,696,-3.780638,-0.143792,3.6884
480,839,-3.761193,-0.132403,3.6224
560,986,-3.780490,-0.109314,3.4966
640,1127,-3.786531,-0.301789,3.6028
720,1270,-3.746163,-0.111208,3.5944
800,1406,-3.744402,-0.302776,3.7574
880,1545,-3.729054,-0.050813,3.6475
960,1682,-3.727172,-0.086338,3.7810
1040,1819,-3.725945,-0.286769,3.6788
1120,1962,-3.720696,-0.194316,3.5874
1200,2099,-3.721267,-0.107572,3.7664
1280,2242,-3.715185,0.064405,3.5874
1360,2382,-3.670780,0.032040,3.6286
1440,2518,-3.682170,0.013006,3.7868
1520,2652,-3.677163,-0.046078,3.8358
1600,2778,-3.655307,-0.248038,4.0238
1680,2909,-3.677409,-0.149656,3.9389
1760,3044,-3.644112,-0.084188,3.7926
1840,3171,-3.652705,0.117264,4.0236
1920,3297,-3.614727,0.109982,4.1032
2000,3413,-3.587444,-0.066603,4.3190
2080,3533,-3.589406,-0.445838,4.3083
2160,3652,-3.582036,0.056662,4.2941
2240,3768,-3.566170,0.048121,4.4397
2320,3879,-3.560113,0.101066,4.5676
2400,3994,-3.568581,-0.250374,4.4522
2480,4105,-3.520294,-0.108664,4.5946
2560,4209,-3.510288,-0.073342,4.9712
2640,4314,-3.500363,0.014199,4.8190
2720,4417,-3.505881,-0.223529,5.0291
2800,4516,-3.484767,-0.371883,5.1010
2880,4612,-3.485386,0.019737,5.3750
2960,4706,-3.476503,-0.060612,5.3723
3040,4793,-3.468244,-0.110568,5.9195
3120,4882,-3.455042,-0.109095,5.7079
3200,4971,-3.433799,-0.173186,5.7640
3280,5065,-3.418610,-0.168551,5.5426
3360,5147,-3.422920,-0.094544,6.1341
3440,5238,-3.403275,-0.108775,5.7692
3520,5325,-3.404571,0.115060,5.7586
3600,5412,-3.427838,-0.273339,5.8966
3680,5494,-3.396320,-0.152108,6.1341
3760,5581,-3.403861,-0.166682,6.0690
3840,5662,-3.397048,-0.014836,6.0988
3920,5748,-3.391223,-0.290278,6.0349
4000,5829,-3.352291,-0.174096,6.3333
4080,5913,-3.378731,-0.221428,6.1667
4160,5996,-3.368494,-0.213423,6.0241
4240,6080,-3.376522,0.046920,6.2976
4320,6159,-3.347033,-0.100137,6.3038
4400,6239,-3.343796,0.016891,6.3875
4480,6320,-3.366387,-0.162163,6.2840
4560,6396,-3.354020,0.151500,6.7105
4640,6473,-3.344977,-0.102659,6.8312
4720,6550,-3.316903,0.159585,6.6753
4800,6629,-3.344201,0.065593,6.3797
4880,6703,-3.336140,0.150259,6.9459
4960,6782,-3.345087,-0.040859,6.3544
5040,6859,-3.340611,0.032888,6.6234
5120,6936,-3.298962,-0.214520,6.8052
5200,7009,-3.358944,0.197347,7.0411
5280,7084,-3.348599,-0.015895,6.8133
5360,7157,-3.343111,-0.035619,6.9178
5440,7229,-3.286249,-0.130086,7.0139
5520,7305,-3.281217,-0.074628,7.0132
5600,7379,-3.305641,-0.056191,6.7838
5680,7452,-3.311828,-0.124612,7.0548
5760,7524,-3.296544,-0.017502,7.0417
5840,7595,-3.259182,0.110407,7.1831
5920,7665,-3.275004,-0.196461,7.3429
6000,7738,-3.295683,-0.154498,7.0000
6080,7809,-3.268897,0.180485,7.1127
6160,7880,-3.281419,-0.064764,7.1549
6240,7951,-3.316036,-0.075033,7.4085
6320,8021,-3.259596,-0.127568,7.3000
6400,8092,-3.285771,0.025839,7.2394
6480,8163,-3.259908,-0.025353,7.0986
6560,8239,-3.302974,-0.093223,6.8947
6640,8307,-3.291314,0.141245,7.4559
6720,8376,-3.247723,-0.070554,7.4783
6800,8444,-3.270164,0.021105,7.3529
6880,8513,-3.272016,-0.200582,7.4493
6960,8586,-3.257174,0.011895,7.1781
7040,8654,-3.266395,-0.109790,7.3676
7120,8722,-3.277672,0.063448,7.5588
7200,8792,-3.287282,-0.168798,7.2857
7280,8864,-3.257951,-0.216133,7.3333
7360,8937,-3.249294,0.068798,6.9041
7440,9006,-3.262146,-0.129335,7.3478
7520,9076,-3.255727,0.243824,7.2857
7600,9145,-3.233620,0.098024,7.2174
7680,9217,-3.238015,0.015858,7.5000
7760,9290,-3.262392,-0.128593,6.8904
7840,9366,-3.253377,-0.248007,6.6711
7920,9437,-3.238808,-0.184686,7.3380
8000,9509,-3.244209,-0.159232,7.0833
8080,9579,-3.254678,-0.050264,7.1714
8160,9648,-3.237277,-0.007927,7.5797
8240,9716,-3.230498,0.138086,7.3971
8320,9787,-3.223540,-0.094450,7.2958
8400,9858,-3.222031,-0.030750,7.1127
8480,9926,-3.245700,-0.001734,7.6471
8560,9993,-3.175309,-0.169903,7.5075
8640,10061,-3.179664,-0.192900,7.6471
8720,10126,-3.194647,-0.099577,7.7692
8800,10195,-3.166587,-0.061756,7.4783
8880,10260,-3.194101,0.165659,7.7231
8960,10328,-3.193790,-0.057186,7.7647
9040,10393,-3.180328,-0.009494,7.8000
9120,10456,-3.189279,-0.121994,7.8095
9200,10521,-3.151332,-0.155793,8.0154
9280,10584,-3.180271,-0.260898,8.1429
