training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,10000.62,-1.232601,0.368565,-0.006429,6.098395e+00,1.016343e+01,2.4488
4000,19619.19,-0.413811,0.941515,0.216256,5.361469e+00,1.052316e+01,2.7955
4160,20746.51,-0.048180,0.996090,0.341652,5.344159e+00,1.053176e+01,2.9539
