training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,12199.64,-5.656421,1.005355,0.174022,2.510895e+04,1.197614e+04,2.2477
4000,24864.77,-4.401909,0.441003,0.083337,1.581798e+04,4.877512e+03,2.1797
5200,32543.38,-4.248521,0.368422,-0.009238,1.353439e+04,6.488459e+03,2.1265
