training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,12078.83,-0.015316,1.214629,0.200584,1.092224e-01,2.052976e-01,2.3249
4000,23651.31,1.248229,1.326600,0.499812,9.191895e-03,2.127100e-02,2.2914
5520,32011.86,1.569496,1.402717,0.591308,3.281860e-02,8.499631e-02,2.4772
