training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,10416.77,0.340912,2.942282,0.991520,1.171875e-03,3.515625e-03,3.1708
4000,19901.33,5.416289,3.184529,1.998533,1.000977e-03,3.002930e-03,2.7247
4560,22365.24,6.441126,2.701071,1.827691,3.051758e-06,9.155273e-06,2.7949
