training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,11513.68,-2.419338,0.626564,0.019198,1.848489e+02,1.273911e+02,2.4590
4000,23588.42,-1.824029,0.521165,0.011611,1.002272e+02,9.592822e+01,2.4780
5840,34686.34,-1.693390,0.515137,0.066286,7.459595e+01,7.281172e+01,2.5018
