training_step,episode,mean_return,mean_loss,mean_episode_length
80,226,-1.931603,0.053435,2.2257
160,459,-1.930834,-0.290912,2.2146
240,693,-1.861593,-0.117735,2.1923
320,924,-1.751556,0.105856,2.2165
400,1147,-1.699322,-0.130399,2.2870
480,1370,-1.691221,0.025995,2.3094
560,1597,-1.644211,-0.052556,2.2291
640,1818,-1.579905,-0.186484,2.3258
720,2024,-1.528767,0.102065,2.4709
800,2237,-1.497159,-0.195439,2.4225
880,2443,-1.468831,-0.096554,2.4951
960,2644,-1.435219,0.182672,2.5522
1040,2841,-1.416171,-0.058928,2.5736
1120,3047,-1.395604,0.007042,2.4757
1200,3260,-1.373599,0.153486,2.4225
1280,3467,-1.375313,-0.097276,2.4638
1360,3680,-1.367689,-0.014382,2.4319
1440,3897,-1.323905,0.261982,2.3226
1520,4106,-1.314733,-0.150520,2.4498
1600,4321,-1.311366,0.101957,2.4140
1680,4531,-1.309068,0.079057,2.4238
1760,4738,-1.300916,-0.012832,2.4831
1840,4941,-1.290748,-0.130630,2.5172
1920,5143,-1.279494,0.172609,2.5198
2000,5358,-1.262409,-0.240307,2.4000
2080,5563,-1.283141,-0.047460,2.4780
2160,5767,-1.267142,0.134328,2.5196
2240,5975,-1.239967,-0.062380,2.4712
2320,6176,-1.241279,0.044174,2.5124
2400,6363,-1.230561,-0.004733,2.7647
2480,6555,-1.236943,-0.069128,2.6562
2560,6756,-1.247666,-0.171683,2.5622
2640,6963,-1.220007,-0.065609,2.4589
2720,7178,-1.225064,0.151970,2.3860
2800,7386,-1.204711,0.017663,2.4519
2880,7604,-1.212575,0.146800,2.3578
2960,7824,-1.214139,0.097928,2.3318
3040,8047,-1.205815,0.052102,2.3004
3120,8268,-1.190515,0.092504,2.2986
3200,8494,-1.189863,-0.026520,2.2832
3280,8712,-1.207471,-0.031982,2.3578
3360,8934,-1.192489,-0.050174,2.2838
3440,9165,-1.192326,0.227736,2.2381
3520,9395,-1.194250,0.217907,2.2261
3600,9626,-1.189666,-0.044220,2.2165
3680,9864,-1.165886,0.001558,2.1429
3760,10103,-1.192104,0.110717,2.1381
3840,10346,-1.191544,0.152976,2.1235
3920,10581,-1.171727,0.038070,2.1617
4000,10819,-1.171011,0.017372,2.1429
4080,11061,-1.187190,0.164540,2.1240
4160,11308,-1.168236,0.027454,2.0891
4240,11543,-1.181446,0.082628,2.1660
4320,11787,-1.171199,0.113235,2.0984
4400,12030,-1.157316,-0.104680,2.1029
4480,12271,-1.165671,-0.060607,2.1203
4560,12512,-1.172596,-0.004387,2.1411
4640,12749,-1.173852,0.040869,2.1561
4720,12988,-1.172348,-0.083697,2.1339
4800,13232,-1.162671,-0.041181,2.1025
4880,13478,-1.157154,0.048153,2.0894
4960,13718,-1.172891,0.049591,2.1208
5040,13959,-1.150806,-0.043382,2.1328
5120,14197,-1.164706,-0.117946,2.1513
5200,14440,-1.168786,0.138410,2.1193
5280,14685,-1.174817,0.164987,2.0857
5360,14929,-1.169579,0.049385,2.0902
5440,15175,-1.173953,-0.039487,2.0935
