training_step,episode,mean_return,mean_loss,mean_episode_length
80,187,-0.384864,-0.150929,2.6845
160,383,-0.360376,-0.034075,2.6480
240,577,-0.364737,-0.110150,2.6340
320,769,-0.363690,-0.048898,2.6250
400,956,-0.356798,0.041607,2.7861
480,1148,-0.334486,0.159754,2.6615
560,1333,-0.316287,-0.027250,2.7405
640,1527,-0.329901,-0.262114,2.6289
720,1717,-0.317487,-0.228597,2.6842
800,1901,-0.302394,0.088704,2.7826
880,2089,-0.257396,-0.197939,2.7394
960,2275,-0.260132,-0.139227,2.7849
1040,2460,-0.227426,0.059626,2.7459
1120,2653,-0.206675,-0.004941,2.6580
1200,2836,-0.166717,0.149520,2.7978
1280,3012,-0.119822,-0.284990,2.8807
1360,3196,-0.075987,-0.072369,2.8098
1440,3369,-0.067415,0.085378,2.9595
1520,3547,-0.047945,-0.134801,2.8708
1600,3718,-0.030280,0.075973,2.9883
1680,3896,0.035786,0.006968,2.8539
1760,4076,0.087359,-0.133959,2.8556
1840,4253,0.101696,-0.209335,2.9096
1920,4433,0.125486,0.032236,2.8667
2000,4606,0.177286,-0.105749,2.9249
2080,4778,0.192426,-0.015066,2.9942
2160,4942,0.192600,-0.073510,3.0793
2240,5110,0.270506,0.018983,3.0833
2320,5274,0.256843,0.095263,3.0915
2400,5437,0.273604,-0.068616,3.1779
2480,5601,0.280976,0.033464,3.1402
2560,5757,0.324107,0.002207,3.2244
2640,5920,0.368914,0.169704,3.1902
2720,6083,0.328269,0.258172,3.0982
2800,6245,0.375355,0.188144,3.2037
2880,6398,0.358013,-0.002600,3.3399
2960,6550,0.394772,0.055112,3.3487
3040,6704,0.389873,-0.071230,3.3182
3120,6863,0.389561,0.242794,3.2327
3200,7015,0.441831,0.061769,3.3421
3280,7167,0.410445,-0.123327,3.3816
3360,7319,0.439880,0.004991,3.3618
3440,7471,0.444722,0.092687,3.3487
3520,7624,0.449570,0.169983,3.3987
3600,7772,0.436377,0.141667,3.4527
3680,7918,0.464435,0.044765,3.4658
3760,8071,0.443056,0.086601,3.3791
3840,8218,0.497885,0.128123,3.4218
3920,8362,0.458630,0.061302,3.6181
4000,8501,0.466471,-0.039396,3.6331
4080,8642,0.485964,0.122117,3.6738
4160,8777,0.468403,0.233786,3.7852
4240,8904,0.489773,-0.047506,4.0157
4320,9032,0.492936,0.109928,4.0156
4400,9163,0.484983,-0.226618,3.9160
4480,9293,0.469276,0.065199,3.9308
4560,9421,0.473125,0.039187,3.9844
4640,9537,0.494017,-0.147239,4.3017
4720,9668,0.501011,-0.044350,3.9771
4800,9786,0.508337,0.293177,4.3305
4880,9910,0.511396,-0.022477,4.1613
4960,10036,0.491187,-0.121079,4.0794
5040,10158,0.497558,-0.016836,4.1721
5120,10280,0.530564,-0.081009,4.1230
5200,10406,0.513064,-0.030334,4.1270
5280,10530,0.496459,0.121648,4.2097
5360,10641,0.521051,0.220994,4.4955
5440,10759,0.505936,0.176912,4.3814
5520,10880,0.523550,-0.130865,4.2149
5600,11002,0.511093,0.082171,4.2131
5680,11118,0.550422,0.027165,4.4310
5760,11234,0.535450,0.011693,4.3793
5840,11353,0.528250,-0.339677,4.3361
5920,11467,0.527449,0.058617,4.4912
6000,11586,0.557685,-0.118255,4.2437
6080,11700,0.566294,0.119437,4.5088
6160,11815,0.540882,-0.138135,4.4609
6240,11930,0.552638,-0.053971,4.4522
6320,12045,0.534120,0.042448,4.4348
6400,12156,0.545537,-0.211468,4.6396
6480,12265,0.519740,0.036477,4.6789
6560,12381,0.520019,0.107981,4.4397
6640,12486,0.542763,-0.042933,4.8095
6720,12596,0.521375,-0.217147,4.6727
6800,12704,0.517316,0.263025,4.6852
6880,12814,0.531532,0.116202,4.7182
6960,12928,0.542051,-0.131406,4.5000
7040,13042,0.551264,-0.062634,4.5614
7120,13157,0.541915,-0.060680,4.4435
7200,13260,0.539949,0.098406,4.8835
7280,13361,0.543403,-0.061366,4.8911
7360,13470,0.593211,0.225369,4.9083
7440,13574,0.531758,-0.042960,4.8942
7520,13677,0.551285,0.120588,4.9320
7600,13781,0.553115,-0.224514,4.9423
7680,13885,0.523960,0.059880,5.0000
7760,13988,0.527487,0.042835,4.9612
7840,14092,0.579747,-0.023030,4.7885
7920,14205,0.547049,-0.227260,4.6726
8000,14308,0.542189,0.024360,4.8252
8080,14417,0.573204,0.140881,4.7890
8160,14528,0.556903,-0.151754,4.6036
8240,14639,0.551302,0.180443,4.6126
8320,14746,0.547785,0.032103,4.8224
8400,14857,0.531732,0.091084,4.5766
8480,14962,0.581632,-0.000843,4.8095
8560,15073,0.540324,-0.096944,4.6847
