training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,8945.57,-0.179972,0.265731,-0.057822,3.356339e-01,1.595882e-01,2.7768
4000,17100.26,0.370151,0.266309,0.058479,2.615204e-01,6.322583e-02,3.2850
6000,24113.39,0.505857,0.215289,0.009454,2.095245e-01,5.164073e-02,4.1481
8000,30388.31,0.542413,0.194053,-0.009620,2.641342e-01,7.976633e-02,4.7002
8560,32266.97,0.554474,0.199677,0.027853,2.114258e-01,7.955996e-02,4.6980
