training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,18110.33,-2.644050,0.625446,-0.034709,8.731600e+01,8.878691e+01,3.0532
4000,38388.94,-1.804955,0.560245,0.020114,5.887419e+01,8.097137e+01,2.7671
6000,55397.04,-1.527869,0.569211,0.072859,5.732514e+01,7.806809e+01,2.7271
6640,61013.84,-1.448728,0.569655,0.004165,6.723907e+01,7.855121e+01,2.7039
