training_step,episode,mean_return,mean_loss,mean_episode_length
80,152,-3.307997,0.076610,3.2961
160,312,-3.277093,0.067039,3.2125
240,477,-3.255529,0.015586,3.0788
320,646,-3.151163,0.142230,3.0592
400,807,-3.116277,-0.049972,3.1801
480,975,-3.021966,-0.045354,3.0357
560,1145,-3.056220,-0.087442,3.0176
640,1303,-2.876842,-0.021043,3.2152
720,1466,-2.904929,-0.045135,3.1534
800,1630,-2.774282,-0.146042,3.1280
880,1794,-2.805160,-0.074394,3.1098
960,1961,-2.644182,-0.031921,3.0898
1040,2124,-2.545416,-0.159802,3.1288
1120,2287,-2.513670,0.114302,3.1534
1200,2451,-2.538926,-0.045443,3.0732
1280,2620,-2.354577,-0.068077,3.0710
1360,2791,-2.385782,-0.081798,3.0000
1440,2955,-2.410406,0.098908,3.1159
1520,3134,-2.355375,0.003990,2.8659
1600,3306,-2.271771,-0.154997,2.9535
1680,3484,-2.238993,0.005465,2.9213
1760,3663,-2.242710,-0.109294,2.8547
1840,3836,-2.125885,-0.101213,2.9364
1920,4010,-2.153104,-0.118154,2.9598
2000,4188,-2.055202,-0.051776,2.8371
2080,4363,-2.064630,-0.004535,2.9543
2160,4542,-2.026765,0.012090,2.8492
2240,4731,-1.984582,-0.151793,2.7302
2320,4914,-1.957938,-0.202959,2.7978
2400,5095,-1.971277,0.007488,2.7956
2480,5283,-1.872263,-0.096452,2.7394
2560,5473,-1.904932,0.044469,2.7316
2640,5664,-1.879174,0.204084,2.6440
2720,5854,-1.819082,-0.059923,2.7158
2800,6037,-1.836225,-0.016712,2.7650
2880,6219,-1.855310,-0.076010,2.8352
2960,6401,-1.813872,0.177119,2.8187
3040,6583,-1.815707,0.080953,2.7967
3120,6766,-1.781128,0.025396,2.8033
3200,6947,-1.724372,0.181683,2.7956
3280,7134,-1.733715,0.119455,2.7594
3360,7315,-1.679654,0.205188,2.8343
3440,7507,-1.769802,-0.119071,2.6927
3520,7688,-1.728311,-0.033167,2.8066
3600,7870,-1.587312,0.169583,2.8022
3680,8066,-1.678175,0.016181,2.6276
3760,8253,-1.747130,0.157761,2.7326
3840,8440,-1.674587,-0.093420,2.7487
3920,8631,-1.663534,0.068409,2.6806
4000,8816,-1.578238,-0.112962,2.7622
4080,9001,-1.583537,0.221647,2.7622
4160,9193,-1.623262,-0.173032,2.6823
4240,9377,-1.563653,-0.030625,2.7772
4320,9569,-1.509482,0.154536,2.6458
4400,9759,-1.568900,0.029901,2.7158
4480,9946,-1.522792,0.073420,2.7219
4560,10141,-1.566759,0.157196,2.6462
4640,10330,-1.472638,-0.019811,2.6825
4720,10518,-1.584507,0.003654,2.7394
4800,10704,-1.534134,0.017531,2.7473
4880,10890,-1.449152,0.192755,2.7527
4960,11077,-1.536657,0.119812,2.7487
5040,11264,-1.486150,0.191369,2.7273
5120,11455,-1.596332,0.130827,2.6859
5200,11641,-1.490737,0.106308,2.7634
5280,11827,-1.542853,0.222904,2.7742
5360,12006,-1.515316,0.114433,2.8156
5440,12186,-1.494549,0.005552,2.8389
5520,12379,-1.517623,0.173499,2.6736
5600,12567,-1.534846,-0.109511,2.7394
5680,12758,-1.555987,0.146071,2.6597
5760,12945,-1.477684,-0.028046,2.7540
5840,13131,-1.464535,-0.142723,2.7366
5920,13321,-1.505036,0.113983,2.7105
6000,13510,-1.493003,0.149818,2.6984
6080,13705,-1.435294,0.189163,2.6308
6160,13888,-1.426529,-0.095537,2.7705
6240,14084,-1.462556,0.012426,2.6378
6320,14270,-1.485329,-0.050623,2.7419
6400,14459,-1.507596,-0.000201,2.6984
6480,14647,-1.437848,-0.114315,2.7394
6560,14833,-1.422889,-0.114229,2.7419
6640,15023,-1.411305,0.206639,2.6789
