training_step,episode,mean_return,mean_loss,mean_episode_length
80,161,-2.170720,0.148825,3.1366
160,329,-2.154220,-0.103795,3.0655
240,488,-2.135215,-0.185541,3.1887
320,651,-2.157369,0.034808,3.1350
400,806,-2.116489,-0.137524,3.2903
480,962,-2.045269,-0.160947,3.2628
560,1113,-2.024151,-0.084568,3.4371
640,1264,-2.045717,-0.112603,3.3841
720,1416,-1.988304,-0.062472,3.3421
800,1565,-2.001960,0.067838,3.4362
880,1723,-1.915796,-0.004817,3.2911
960,1879,-1.920733,0.049179,3.2372
1040,2035,-1.903634,-0.172628,3.3077
1120,2189,-1.875101,-0.033013,3.3377
1200,2338,-1.850294,-0.099756,3.4027
1280,2501,-1.854777,-0.068499,3.1411
1360,2659,-1.792447,0.045401,3.2342
1440,2813,-1.780793,0.141010,3.3117
1520,2971,-1.797446,-0.239804,3.2785
1600,3121,-1.770947,0.092068,3.3800
1680,3273,-1.728722,0.000641,3.3684
1760,3426,-1.734052,-0.082879,3.3399
1840,3571,-1.700521,-0.295689,3.5448
1920,3715,-1.653151,0.122642,3.5417
2000,3860,-1.620935,0.267666,3.5862
2080,4001,-1.603549,0.002823,3.5957
2160,4141,-1.654226,0.126053,3.6643
2240,4277,-1.583629,-0.066489,3.7206
2320,4411,-1.573997,-0.196892,3.8209
2400,4536,-1.509742,-0.109374,4.0720
2480,4664,-1.515840,-0.139317,3.9609
2560,4798,-1.486525,-0.051342,3.9254
2640,4919,-1.497869,-0.149535,4.1488
2720,5043,-1.446194,0.226765,4.1290
2800,5168,-1.421009,-0.152705,4.1440
2880,5289,-1.377426,-0.123210,4.1818
2960,5410,-1.375051,-0.058222,4.2231
3040,5531,-1.382061,0.040917,4.3223
3120,5645,-1.343324,0.144710,4.3947
3200,5766,-1.351993,0.009586,4.2479
3280,5881,-1.355096,0.103116,4.4261
3360,6005,-1.312115,-0.065806,4.2419
3440,6119,-1.299313,0.234937,4.4912
3520,6231,-1.285595,0.078412,4.4554
3600,6343,-1.297708,0.057129,4.5714
3680,6455,-1.253483,-0.034014,4.6339
3760,6569,-1.275574,0.051637,4.5000
3840,6683,-1.280132,0.157447,4.5351
3920,6789,-1.261273,0.016606,4.7075
4000,6893,-1.244796,0.170093,4.9712
4080,7002,-1.237427,-0.108675,4.7523
4160,7107,-1.239767,-0.004807,4.8381
4240,7210,-1.249074,-0.098484,4.9320
4320,7314,-1.239246,-0.110384,5.0000
4400,7419,-1.243780,-0.188058,4.8190
4480,7526,-1.239560,-0.019059,4.7570
4560,7627,-1.258665,0.173549,5.0396
4640,7727,-1.255233,-0.151744,5.1300
4720,7830,-1.227639,-0.017063,4.9612
4800,7934,-1.218857,-0.006844,4.9712
4880,8048,-1.243596,0.000260,4.5965
4960,8150,-1.234196,-0.073570,4.9216
5040,8257,-1.243167,-0.019581,4.7290
5120,8366,-1.226361,0.043657,4.7064
5200,8467,-1.260314,0.126535,5.1188
5280,8575,-1.242204,-0.110978,4.7500
5360,8683,-1.249109,-0.092289,4.7500
5440,8789,-1.229345,-0.134002,4.8019
