training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,11607.48,-1.245406,0.455374,-0.047805,8.444873e+00,9.368312e+00,3.2772
4000,21040.87,0.204595,2.148782,0.774777,1.920410e+00,3.840886e+00,3.1422
4960,24798.34,2.051451,2.994313,1.701464,1.977039e+00,3.954003e+00,2.9951
