training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,10624.31,0.142244,1.716183,0.471383,8.056641e-04,1.500969e-03,3.3676
4000,19558.11,1.889328,1.673475,0.534466,1.708984e-04,2.360727e-04,3.2973
5200,24663.32,2.552970,1.507871,0.634930,2.624512e-04,4.021379e-04,3.1709
