training_step,episode,mean_return,mean_loss,mean_episode_length
80,147,-1.908371,-0.122064,3.4422
160,298,-1.925374,0.079234,3.3642
240,442,-1.871942,-0.006099,3.5833
320,588,-1.821186,0.145624,3.4726
400,727,-1.808446,-0.118885,3.6763
480,866,-1.747447,0.020589,3.6763
560,1010,-1.733282,-0.156189,3.5486
640,1155,-1.680638,-0.089878,3.5103
720,1299,-1.636225,-0.057399,3.5972
800,1447,-1.636352,-0.053628,3.4595
880,1589,-1.592918,0.243173,3.6197
960,1731,-1.557816,0.057047,3.5845
1040,1882,-1.550919,-0.125915,3.4172
1120,2024,-1.552309,-0.301522,3.5493
1200,2174,-1.547889,0.050102,3.4600
1280,2325,-1.537100,-0.045257,3.3642
1360,2480,-1.524088,-0.167966,3.3097
1440,2625,-1.515153,0.011152,3.5034
1520,2773,-1.524489,-0.186444,3.5000
1600,2918,-1.520016,-0.051365,3.4759
1680,3064,-1.509636,-0.026961,3.5479
1760,3206,-1.510720,-0.199771,3.5775
1840,3358,-1.502222,-0.251455,3.3750
1920,3508,-1.502952,-0.020964,3.4133
2000,3661,-1.507378,0.153027,3.3399
2080,3812,-1.504354,-0.142685,3.4437
2160,3962,-1.496003,-0.053219,3.4133
2240,4107,-1.495381,-0.140515,3.4690
2320,4259,-1.494356,-0.245835,3.3750
2400,4407,-1.494148,0.115547,3.4595
2480,4552,-1.493182,0.038851,3.5862
2560,4701,-1.494567,-0.277817,3.4430
2640,4845,-1.491664,0.198378,3.5556
2720,4996,-1.490413,-0.104091,3.3444
2800,5153,-1.492208,0.015049,3.3121
2880,5295,-1.489346,-0.248817,3.5845
2960,5446,-1.487459,-0.043083,3.3974
3040,5593,-1.489720,-0.004286,3.4694
3120,5734,-1.491425,-0.186037,3.6312
3200,5875,-1.489161,0.007678,3.6241
3280,6014,-1.478899,0.115122,3.6763
3360,6154,-1.488714,-0.234517,3.6429
3440,6298,-1.487125,-0.054862,3.5486
3520,6438,-1.490049,-0.172967,3.6571
3600,6580,-1.486935,-0.046109,3.6479
3680,6724,-1.464693,-0.295428,3.5556
3760,6876,-1.488678,-0.162665,3.3750
3840,7026,-1.486409,-0.297161,3.3867
3920,7169,-1.486666,-0.017350,3.5804
4000,7320,-1.487274,0.035257,3.4172
4080,7466,-1.488388,-0.039287,3.4726
4160,7610,-1.487343,0.168629,3.5764
4240,7756,-1.487180,-0.121600,3.4863
4320,7911,-1.485061,0.004503,3.3613
4400,8055,-1.486007,-0.091199,3.5069
4480,8200,-1.420308,0.088770,3.5448
4560,8344,-1.486296,-0.051387,3.5694
4640,8489,-1.419799,0.062003,3.4759
4720,8640,-1.486989,-0.131254,3.4437
4800,8781,-1.485765,-0.124583,3.5887
4880,8926,-1.485597,0.041053,3.5793
4960,9073,-1.487604,-0.102309,3.4626
5040,9217,-1.485670,-0.298846,3.5486
5120,9354,-1.486553,-0.066125,3.6934
5200,9494,-1.487848,-0.253321,3.6357
5280,9641,-1.478870,-0.032242,3.5170
5360,9789,-1.486211,0.008773,3.5068
5440,9931,-1.485408,-0.065948,3.5352
5520,10077,-1.484722,-0.005688,3.5205
5600,10226,-1.486489,-0.082257,3.4228
5680,10372,-1.484317,-0.090926,3.5411
5760,10519,-1.484869,-0.184536,3.5102
5840,10669,-1.486980,0.035552,3.3867
5920,10812,-1.484667,-0.071769,3.5245
6000,10966,-1.486119,0.023429,3.4156
6080,11111,-1.485363,-0.082409,3.4621
6160,11258,-1.420818,0.074359,3.5102
6240,11400,-1.465026,0.001506,3.5986
6320,11548,-1.484975,-0.167004,3.5068
6400,11697,-1.485299,-0.025856,3.4228
6480,11847,-1.485621,-0.057926,3.3867
6560,12002,-1.485197,0.036192,3.3419
6640,12154,-1.486649,-0.052366,3.3224
6720,12306,-1.484789,-0.019526,3.3816
6800,12457,-1.484670,-0.044863,3.4305
6880,12607,-1.484297,-0.113345,3.3400
6960,12757,-1.484668,-0.078457,3.4533
7040,12911,-1.484634,-0.239743,3.3442
7120,13058,-1.484201,-0.067988,3.4694
7200,13204,-1.484238,-0.219657,3.4863
7280,13345,-1.484860,0.063411,3.6028
7360,13491,-1.484922,-0.300273,3.5411
7440,13634,-1.484648,0.043946,3.5804
7520,13781,-1.485603,-0.071447,3.5238
7600,13930,-1.484017,0.128282,3.3893
7680,14081,-1.484275,0.052769,3.4040
7760,14229,-1.485846,-0.065413,3.4257
7840,14375,-1.484555,0.053434,3.5548
7920,14519,-1.484432,0.172226,3.5486
8000,14664,-1.484790,-0.085095,3.4828
8080,14806,-1.485412,-0.150944,3.6268
8160,14953,-1.484578,-0.173696,3.5034
8240,15105,-1.484369,-0.060580,3.3750
