training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,12353.71,-1.186334,0.614874,0.005406,5.796930e+00,1.030590e+01,3.5168
4000,22487.83,0.922850,2.604953,1.022550,5.281506e+00,1.056295e+01,3.0585
6000,31120.67,3.048560,3.623854,2.124350,5.281482e+00,1.056296e+01,2.9791
7360,36898.63,3.919023,3.898783,2.249984,5.281482e+00,1.056296e+01,2.9666
