training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,9240.50,-0.609236,0.892473,0.058666,1.060364e-01,7.920778e-02,4.0233
4000,15131.69,0.795097,1.119152,0.252424,1.470947e-03,1.789580e-03,4.5056
6000,20813.43,1.626070,1.217378,0.345780,2.489502e-01,7.454674e-01,4.5410
8000,26120.00,2.007406,1.214745,0.371295,6.469727e-04,1.496345e-03,4.4979
10000,31354.37,2.275671,1.228870,0.379156,1.017456e-02,2.569347e-02,4.4677
10320,32344.32,2.399924,1.157198,0.338710,9.155273e-05,7.840108e-05,4.5298
