training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,11942.09,-2.407123,0.625942,-0.036361,1.137054e+02,7.727489e+01,2.2884
4000,25351.05,-1.768265,0.516716,-0.039144,5.271927e+01,4.430472e+01,2.1331
5120,33654.46,-1.628407,0.514841,0.010489,5.584958e+01,5.718145e+01,2.0792
