training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,9683.67,2.226765,3.818546,2.189384,4.870605e-03,7.526976e-03,2.5109
3760,19352.13,6.602053,2.567299,2.049862,0.000000e+00,0.000000e+00,2.2320
