training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,10599.75,5.378312,3.803798,1.910021,0.000000e+00,0.000000e+00,2.4582
4000,22598.13,7.783412,1.252677,0.294309,0.000000e+00,0.000000e+00,2.3630
5600,32758.50,7.859608,1.035482,0.402818,0.000000e+00,0.000000e+00,2.2292
