training_step,episode,mean_return,mean_loss,mean_episode_length
80,187,-1.154000,-0.014120,2.7112
160,390,-1.152878,0.227025,2.5222
240,584,-1.033482,-0.149991,2.6340
320,771,-1.070509,-0.063330,2.7112
400,960,-0.893088,0.117635,2.7354
480,1145,-0.872603,0.224841,2.7622
560,1332,-0.767649,0.006232,2.7380
640,1522,-0.836800,-0.106281,2.6895
720,1708,-0.701348,0.080117,2.7312
800,1896,-0.474754,0.117077,2.7447
880,2084,-0.450053,0.199734,2.7340
960,2272,-0.246996,0.137321,2.6915
1040,2453,-0.221395,0.140446,2.8398
1120,2636,-0.155197,0.375079,2.8087
1200,2821,-0.197158,0.164003,2.7676
1280,3008,0.020627,0.218414,2.7380
1360,3198,-0.020214,0.135256,2.7053
1440,3378,0.093643,0.455926,2.8056
1520,3559,0.299355,0.201837,2.8674
1600,3739,0.395039,0.274139,2.8222
1680,3923,0.456954,0.346150,2.8152
1760,4106,0.506791,0.210786,2.7650
1840,4280,0.662769,0.532010,2.9253
1920,4466,0.579735,0.176920,2.7957
2000,4655,0.638289,0.264267,2.7143
2080,4840,0.750863,0.450025,2.7622
2160,5036,0.734530,0.222861,2.5765
2240,5228,0.728839,0.313223,2.7135
2320,5423,0.867700,0.293529,2.6051
2400,5622,0.947947,0.620707,2.5628
2480,5821,0.984620,0.423345,2.5829
2560,6018,0.788314,0.499311,2.5939
2640,6218,0.936538,0.688813,2.5650
2720,6419,1.184742,0.439549,2.5473
2800,6621,0.954553,0.549459,2.5446
2880,6821,1.028073,0.306751,2.5550
2960,7016,1.181467,0.541307,2.6205
3040,7207,1.193170,0.482430,2.6597
3120,7400,1.130822,0.369819,2.6632
3200,7588,1.041194,0.184436,2.7394
3280,7771,1.203959,0.468434,2.7869
3360,7955,1.155540,0.555790,2.7772
3440,8137,1.122035,0.245902,2.8352
3520,8310,1.326255,0.521377,2.9364
3600,8486,1.375883,0.796038,2.9261
3680,8671,1.415296,0.839277,2.7514
3760,8840,1.187718,0.578522,3.0237
3840,9015,1.317837,1.070961,2.9086
3920,9191,1.358536,0.587875,2.9432
4000,9370,1.303748,0.746385,2.8492
4080,9548,1.566696,0.340226,2.8820
4160,9720,1.377872,0.491623,2.9826
4240,9886,1.351617,0.605084,3.0843
4320,10046,1.548745,0.527026,3.1875
4400,10203,1.217448,0.536896,3.2548
4480,10364,1.473073,0.608979,3.1863
4560,10521,1.397256,0.266656,3.2420
4640,10678,1.765558,0.405040,3.2803
4720,10834,1.615344,0.479469,3.2949
4800,10982,1.630962,0.356591,3.3986
4880,11133,1.690346,0.568126,3.3974
4960,11280,1.707778,0.333222,3.4830
5040,11420,1.367541,0.609370,3.6500
5120,11552,1.603559,0.468840,3.8864
5200,11694,1.707218,0.508263,3.6408
5280,11828,1.528868,0.579936,3.7463
5360,11964,1.703041,0.469511,3.7868
5440,12096,1.594806,0.403969,3.9167
5520,12227,1.785332,0.560566,3.9084
5600,12355,1.844412,0.330816,4.0078
5680,12480,1.741269,0.505412,4.1200
5760,12608,1.834170,0.620540,3.9766
5840,12730,1.551080,0.396906,4.1803
5920,12852,1.616833,0.478946,4.2377
6000,12972,1.862537,0.439718,4.2250
6080,13091,2.000482,0.326841,4.3193
6160,13216,1.826338,0.249587,4.0880
6240,13340,1.925586,0.459299,4.1532
6320,13455,1.971760,0.479219,4.3391
6400,13579,1.781332,0.478327,4.2097
6480,13700,1.965557,0.507823,4.2149
6560,13816,1.848791,0.538029,4.4138
6640,13934,1.857871,0.559520,4.3305
6720,14047,2.085198,0.276548,4.5310
6800,14156,2.040516,0.572243,4.6422
6880,14269,2.123514,0.521137,4.5929
6960,14377,1.989903,0.630162,4.7778
7040,14484,1.916637,0.361516,4.6729
7120,14603,2.168078,0.763767,4.3782
7200,14712,2.058539,0.477963,4.5872
7280,14825,1.961172,0.332817,4.5929
7360,14933,2.230831,0.516571,4.7778
7440,15041,2.076459,0.517939,4.7315
