training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,13081.37,-0.274158,1.125928,0.170860,1.359009e-01,2.051951e-01,2.7489
4000,23793.95,1.082173,1.323330,0.511845,4.122131e-01,1.227756e+00,2.7137
6000,31874.77,1.592863,1.315674,0.475669,1.849365e-02,3.471725e-02,3.5525
7440,37690.95,1.987169,1.307654,0.476073,1.056519e-02,3.060161e-02,4.4534
