training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,11614.94,-1.600232,0.197082,-0.106257,3.047884e+01,4.080872e-02,2.4575
4000,24320.84,-1.481429,0.187965,-0.035225,3.046299e+01,3.645967e-02,2.4667
5840,35298.73,-1.483021,0.057052,-0.068719,3.045933e+01,3.523988e-02,2.4895
