training_step,episode,mean_return,mean_loss,mean_episode_length
80,181,-6.511197,1.217684,2.7514
160,371,-6.640463,0.291817,2.7053
240,563,-6.626034,0.222916,2.6719
320,756,-6.569679,0.141142,2.6632
400,944,-6.449072,0.180318,2.7340
480,1127,-6.430582,0.123047,2.7923
560,1315,-6.389578,0.072506,2.7340
640,1506,-6.270737,0.013311,2.6702
720,1694,-6.254988,-0.009385,2.7287
800,1876,-6.207193,0.154681,2.8242
880,2053,-6.136644,0.235701,2.8983
960,2233,-6.017993,0.168821,2.8056
1040,2407,-6.036780,-0.034438,2.9368
1120,2585,-5.823348,0.225032,2.8876
1200,2759,-5.758673,0.235212,2.9483
1280,2929,-5.730377,-0.030608,2.9941
1360,3090,-5.646716,-0.118021,3.2422
1440,3245,-5.604778,0.018447,3.2516
1520,3394,-5.451012,-0.017757,3.4161
1600,3544,-5.405322,0.028859,3.4200
1680,3692,-5.453448,0.109083,3.4932
1760,3845,-5.527858,-0.246186,3.3464
1840,3984,-5.410179,-0.031090,3.6619
1920,4125,-5.277627,0.085012,3.6454
2000,4255,-5.216230,-0.009716,3.9154
2080,4387,-5.259243,-0.118719,3.8864
2160,4521,-5.198135,0.050218,3.7910
2240,4657,-5.148924,-0.156386,3.7868
2320,4795,-5.165158,0.073362,3.7391
2400,4929,-5.081189,-0.120173,3.8060
2480,5062,-5.079662,-0.018974,3.8120
2560,5189,-5.060144,-0.068737,4.0551
2640,5317,-4.944841,0.039311,4.0000
2720,5442,-4.904514,0.003954,4.0640
2800,5573,-4.918587,0.129439,3.9389
2880,5699,-4.913924,-0.095786,4.0476
2960,5836,-5.014757,0.062231,3.7372
3040,5964,-4.926900,-0.043793,4.0156
3120,6095,-4.946575,-0.157349,3.8550
3200,6228,-4.833487,0.082659,3.9023
3280,6361,-4.836810,-0.149904,3.8722
3360,6491,-4.858263,0.101244,3.8846
3440,6621,-4.811296,-0.086402,3.9615
3520,6749,-4.786828,-0.154649,3.9688
3600,6878,-4.792829,-0.233388,4.0465
3680,7003,-4.770885,0.043489,4.0240
3760,7129,-4.825716,-0.104757,4.0397
3840,7258,-4.708567,0.066373,4.0000
3920,7388,-4.772634,-0.119431,3.9077
4000,7519,-4.697158,0.175986,3.9008
4080,7646,-4.682817,0.090133,4.0551
4160,7777,-4.701199,-0.244016,3.9618
4240,7904,-4.645441,0.151584,4.0157
4320,8032,-4.569826,-0.159050,3.9766
4400,8158,-4.631676,-0.121521,4.0476
4480,8282,-4.660254,-0.059288,4.1290
4560,8418,-4.641867,-0.041973,3.8015
4640,8552,-4.616107,-0.030348,3.8433
4720,8686,-4.539232,-0.222286,3.7985
4800,8820,-4.595557,0.007288,3.8433
4880,8952,-4.497218,0.069129,3.8485
4960,9078,-4.519582,0.063837,4.0159
5040,9206,-4.534761,-0.127044,4.0234
5120,9338,-4.493514,-0.079353,3.8864
5200,9466,-4.489238,0.000178,4.1016
5280,9592,-4.513833,-0.036702,3.9286
5360,9718,-4.532520,0.128637,4.1111
5440,9851,-4.422502,-0.084730,3.8346
5520,9988,-4.449352,-0.021837,3.7299
5600,10128,-4.475565,0.098480,3.6714
5680,10269,-4.486667,-0.047856,3.5957
5760,10404,-4.436793,0.189156,3.8593
5840,10537,-4.450951,-0.046987,3.8271
5920,10667,-4.446028,-0.081468,3.9615
6000,10804,-4.391741,0.075056,3.7664
6080,10935,-4.358852,0.102269,3.8473
6160,11078,-4.408375,-0.041582,3.6224
6240,11216,-4.410476,0.137372,3.6667
6320,11363,-4.459329,0.042783,3.4762
6400,11503,-4.389621,0.278217,3.6500
6480,11640,-4.419759,0.143309,3.7518
6560,11789,-4.423737,0.224683,3.4497
6640,11939,-4.351900,0.004568,3.4333
6720,12091,-4.429015,-0.028505,3.3158
6800,12239,-4.375365,-0.081736,3.5135
6880,12392,-4.385467,0.195004,3.3072
6960,12544,-4.309824,0.169244,3.4013
7040,12697,-4.368949,0.034966,3.3595
7120,12854,-4.345840,0.010114,3.2675
7200,13014,-4.323303,0.157832,3.1875
7280,13174,-4.317850,0.073810,3.2000
7360,13329,-4.330771,-0.081493,3.2645
7440,13484,-4.316955,0.174699,3.3419
7520,13641,-4.345852,0.004835,3.2484
7600,13801,-4.347940,-0.158976,3.2062
7680,13952,-4.297109,-0.103172,3.3576
7760,14114,-4.301279,0.039688,3.1543
7840,14282,-4.289725,0.239003,3.1012
7920,14454,-4.282455,-0.067836,2.9884
8000,14622,-4.322534,0.193614,3.0238
8080,14799,-4.267499,-0.131916,2.9096
8160,14968,-4.275988,-0.039315,3.0059
8240,15141,-4.271270,0.252855,2.9480
