training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,9278.12,-6.001114,0.782854,0.121056,8.169970e+04,3.364908e+04,3.0056
4000,17012.85,-4.932550,0.490549,-0.032007,2.040066e+04,8.977302e+03,3.9191
6000,24987.36,-4.535636,0.383825,-0.021239,1.708487e+04,9.356058e+03,3.9008
8000,33864.84,-4.354425,0.371894,0.066508,9.536745e+03,7.066719e+03,3.3518
8240,35351.06,-4.271520,0.365707,0.027208,1.247451e+04,4.862871e+03,2.9538
