training_step,elapsed_seconds,mean_return,std_return,mean_loss,mean_eval_fitness,std_eval_fitness,mean_episode_length
2000,10233.61,1.694735,1.091682,0.261204,8.642578e-03,5.959245e-03,2.2994
4000,19737.15,2.500243,1.182491,0.517235,4.702759e-03,6.451541e-03,2.1091
5200,25685.50,2.848616,1.319213,0.696002,5.441284e-03,4.641061e-03,2.1744
